code,name,date,title,sentiment_score
016360,삼성증권,2026-05-06,"삼성증권, IBKR 덕에 급등했지만…""수익성 불확실"" - 연합인포맥스",-0.6685
016360,삼성증권,2026-05-04,"코스피 랠리에 삼성증권 주가 ‘불기둥’ [오늘, 이 종목] - 매일경제",0.9924
016360,삼성증권,2026-05-06,"한국투자 ""삼성증권 목표주가 상향, 외국인 개인투자자 거래 시장 본격화"" - 비즈니스포스트",0.9935
016360,삼성증권,2026-05-08,삼성증권은 정말 서양 주식개미를 몰고 왔을까 - v.daum.net,0.0
016360,삼성증권,2026-03-28,삼성증권 ‘유령주식’ 배당오류…2심도 “주가 폭락 손해 50% 배상해야” - 조선일보,-0.9867
016360,삼성증권,2026-05-04,"삼성증권, 외국인 韓주식 매매 서비스 조만간 출시 - 연합뉴스",0.0
016360,삼성증권,2026-03-28,"삼성증권 '유령주식' 배당오류‥2심도 ""주가하락 손해 배상"" - MBC 뉴스",-0.9881
016360,삼성증권,2026-05-13,"[클릭 e종목]삼성증권, 목표주가 올랐는데 투자의견 낮아진 이유는 - 아시아경제",0.0
016360,삼성증권,2026-05-06,외국인도 이제 '삼전닉스' 직접 산다…이틀새 주가 50% 뛴 곳 [종목+] - 한국경제,0.9927
016360,삼성증권,2026-05-06,"삼성증권, IBKR 제휴 기대감에 목표주가 15만5000원 상향 - 한국투자증권 - S저널",0.9937
016360,삼성증권,2026-05-06,삼성증권 '주가 급등과 IBKR에 대한 생각' 증권사 발표에 강세…5.08% - 매일경제 마켓,0.9924
016360,삼성증권,2026-04-22,"삼성증권 ""LS일렉 주가 101% 급등에도 매수 유효…목표가↑"" - 연합뉴스",0.9935
016360,삼성증권,2026-05-12,최대 실적보다 빨랐던 주가…삼성증권 투자의견 잇단 하향 - v.daum.net,-0.9934
016360,삼성증권,2026-05-04,코스피 랠리 속 증권株 급등…삼성증권 27% 상승 [매경 자이앤트] - v.daum.net,0.9931
016360,삼성증권,2026-03-27,"삼성증권 '유령주식' 배당오류…2심도 ""주가하락 손해 배상"" - 연합뉴스",-0.9886
016360,삼성증권,2026-04-06,삼성증권 '조용히 강하다' 증권사 발표에 강세…4.39% - 매일경제 마켓,0.9928
016360,삼성증권,2026-03-28,"삼성증권 '유령배당' 사태, 2심도 ""주가하락 손해 배상"" - v.daum.net",-0.9836
016360,삼성증권,2026-05-06,"[리포트 브리핑]삼성증권, '주가 급등과 IBKR에 대한 생각' 목표가 155,000원 - 한국투자증권 - 뉴스핌",0.0
016360,삼성증권,2026-03-04,[단독] 112조 입고된 ‘유령주식’ 매도로 급락…삼성증권 투자자 피해액 절반 책임 [세상&] - 헤럴드경제,-0.9925
016360,삼성증권,2026-05-06,"한투證 “삼성증권, IBKR 제휴 불확실성에도 수수료 확대 기대…목표가 15%↑” - 조선비즈 - Chosunbiz",0.9918
016450,한세예스24홀딩스,2026-03-05,"한세예스24홀딩스, 믿었던 동아출판마저 '배당 반토막' - 뉴스드림",-0.9915
016450,한세예스24홀딩스,2025-12-31,"한세예스24홀딩스 김동녕 회장, 주식 증여하느라 “바쁘다 바빠” - 글로벌에픽",0.0
016450,한세예스24홀딩스,2026-01-19,"곳간 마른 한세예스24그룹, 자회사 지원 늘려도 '줄적자' - 톱데일리",-0.9923
016450,한세예스24홀딩스,2025-06-27,고객 뿔났는데 승계 작업…한세예스24그룹 김동녕 회장 일가 ‘마이웨이 행보’ 뒷말 - 일요신문,-0.8259
016450,한세예스24홀딩스,2026-04-14,"[서치 e종목] 한세실업, 3분가 과테말라 신공장 가동으로 수익성 개선 본격화? - 데일리인베스트",0.9935
016450,한세예스24홀딩스,2026-06-14,한세예스24홀딩스 투자분석 2026. 06. 14 - 주달,0.0
016450,한세예스24홀딩스,2026-03-31,"한세예스24그룹, 중장기 배당정책 발표 - 한국경제",0.0
016450,한세예스24홀딩스,2025-09-26,[핀셋+] [한세그룹] 보폭 넓힌 오너 2세 김지원…책임경영 도마 - 딜사이트,0.0
016450,한세예스24홀딩스,2026-01-26,[한세그룹 패밀리 경영]① 상장사인데 김동녕 회장 일가 지분만 80% - 블로터,0.0
016450,한세예스24홀딩스,2026-06-09,"한세예스24홀딩스, +4.51% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9936
016450,한세예스24홀딩스,2026-02-23,"[종목 돋보기] 예스24, 적자에도 배당⋯김동녕 회장 일가 몫만 ‘절반’ - 브릿지경제",-0.9245
016450,한세예스24홀딩스,2026-04-13,"적자에 배당 두배 ‘껑충’…한세그룹, ‘승계 재원’ 포석? - 서울경제TV",-0.6509
016450,한세예스24홀딩스,2025-10-29,한세예스24그룹 “2030년 매출 5조원 달성” - 매일경제,0.983
016450,한세예스24홀딩스,2026-03-05,"'순적자 전환' 예스24, 배당은 역대 최대…지주사 자금력 뒷받침 - 톱데일리",0.9786
016450,한세예스24홀딩스,2025-10-02,"[핀셋+] [한세그룹] 예스24, 자회사 줄청산·적자…사업 다각화 '역풍' - 딜사이트",-0.9933
016450,한세예스24홀딩스,2025-11-10,"④ '오너2세' 김지원, 경영능력 여전히 시험대…존재감은↑ - 톱데일리",0.0
016450,한세예스24홀딩스,2025-10-03,"[핀셋+] [한세그룹] 한세실업, 트럼프 리스크에 영업익 '반토막'…현금창출력 적신호 - 딜사이트",-0.9936
016450,한세예스24홀딩스,2025-11-11,⑤ 5년째 추락하는 주가...상장 폐지 우려↑ - 톱데일리,-0.9922
016450,한세예스24홀딩스,2025-07-01,"한세실업, 빛바랜 '가치주'…밸류업 퇴출 후에도 저가 행진 - 톱데일리",-0.977
016450,한세예스24홀딩스,2026-04-14,② 저평가 늪…배당 확대에도 주주 달래기 역부족 - 톱데일리,-0.9391
016800,퍼시스,2026-04-26,퍼시스 투자분석 2026. 04. 26 - 주달,0.0
016800,퍼시스,2026-03-05,"퍼시스, 영업이익 73% ‘뚝’…손태희 2세 승계 밑그림 - 서울경제TV",-0.9917
016800,퍼시스,2026-02-12,"퍼시스, 보통주 1주당 1000원 현금배당 결정 - 디지털투데이",0.0
016800,퍼시스,2026-06-05,"퍼시스, +3.12% 상승폭 확대 - 조선비즈 - Chosunbiz",0.9936
016800,퍼시스,2026-03-30,"퍼시스, 신임 대표이사에 박정희 부사장 - DealSite경제TV",0.0
016800,퍼시스,2025-07-08,"[단독] 코람코자산신탁, 전략적 투자자로 '퍼시스' 확보…최대 800억 SMA 약정 체결 - MTN 머니투데이방송",0.0
016800,퍼시스,2025-12-15,"퍼시스홀딩스, 오너 지배 구조 고착화 속 낮은 주주환원… 내부거래 의존도도 도마 위 - ppss.kr",-0.9842
016800,퍼시스,2026-06-20,퍼시스 투자분석 2026. 06. 20 - 주달,0.0
016800,퍼시스,2026-06-10,"퍼시스, 2세 손태희 체제 가속…’투트랙→합병’ 수순 밟나 - 서울경제TV",0.0
016800,퍼시스,2026-02-22,"[지배구조 톺아보기] 퍼시스, 지주사 분할로 승계 작업 속도…내부거래 확대에도 실적은 부진 - 조선비즈 - Chosunbiz",-0.9782
016800,퍼시스,2026-02-04,"퍼시스, 지난해 영업이익 57억3713만원… 전년 대비 73.3% 감소 - 디지털투데이",-0.9924
016800,퍼시스,2026-06-06,퍼시스 투자분석 2026. 06. 06 - 주달,0.0
016800,퍼시스,2026-03-27,"퍼시스, 대표이사 변경…박정희·배상돈 체제로 - 디지털투데이",0.0
016800,퍼시스,2026-06-09,"퍼시스, -0.72% VI 발동 - 조선비즈 - Chosunbiz",0.0
016800,퍼시스,2026-03-09,52주 신저가 - 코스피 - 조선비즈 - Chosunbiz,-0.9876
016800,퍼시스,2026-05-08,52주 신저가 - 코스피 - 조선비즈 - Chosunbiz,-0.9876
016800,퍼시스,2026-04-22,"‘수익성 악화’ 한샘, 사무용 가구 시장 진출... 돌파구 찾을까 - 조선비즈 - Chosunbiz",-0.9913
016800,퍼시스,2026-06-04,52주 신저가 - 코스피 - 조선비즈 - Chosunbiz,-0.9876
017180,명문제약,2026-02-26,동전주 ‘퇴출’ 예고…6개 제약사 ‘상폐여부’ 촉각 - 데일리메디,-0.9557
017180,명문제약,2026-04-22,"[HIT알공] 명문제약, 임직원 지급 위해 자기주식 처분 - 히트뉴스",0.0
017180,명문제약,2025-08-18,명문제약 주가 다시 힘낸다... 안정적 품목과 신제품으로 실적 상승 지속 전망 - 핀포인트뉴스,0.9937
017180,명문제약,2026-01-16,명문제약 투자분석 2026. 01. 16 - 주달,0.0
017180,명문제약,2026-06-11,"양환태 상무, 명문제약 주식 5365주 매수로 지분율 0.09%로 증가 - 디지털투데이",0.991
017180,명문제약,2025-12-26,'단발성 이벤트 경영' 민낯…성장 스토리 실종 - DealSite경제TV,-0.7815
017180,명문제약,2026-03-25,[주가] 3월 25일 주요 제약바이오 5% 변동 현황 - 부광약품 상한가 - 메디파나뉴스,0.9879
017180,명문제약,2025-09-22,"명문제약, 자사주 매입 진행…“내재가치·비전 확신” - 메디코파마",0.9867
017180,명문제약,2026-03-03,"'동전주' 중소 제약사, 상폐위기에 혁신없는 대책만 - 매일일보",-0.9138
017180,명문제약,2026-05-26,"명문제약, 골프장 효율화로 200억 EU-GMP 공장 투자 - 데일리팜",0.9865
017180,명문제약,2025-09-22,명문제약 정준일 상무가 자사주 매입한 이유 - 히트뉴스,0.0
017180,명문제약,2026-06-02,명문제약 주가 하락 중 - 아시아뉴스통신,-0.9931
017180,명문제약,2025-12-08,"제2공장 완공→GMP 인증까지… 명문제약, 생산능력 ‘레벨업’ - 핀포인트뉴스",0.992
017180,명문제약,2026-06-15,"유가증권 제약지수 시총 150조 반납, 4월 한 달 4조 감소 - 의약뉴스",-0.9909
017180,명문제약,2026-04-30,"유정권 상무, 명문제약 주식 보유 증가 - 디지털투데이",0.0
017180,명문제약,2026-06-09,명문제약 투자분석 2026. 06. 09 - 주달,0.0
017180,명문제약,2026-04-29,명문제약 주가 32원 상승 후 장마감 - 아시아뉴스통신,0.9933
017180,명문제약,2026-01-19,"[주식] 지놈앤컴퍼니, 기술이전 기대감 ""3거래일 연속 상승"" - 히트뉴스",0.9937
017180,명문제약,2026-04-29,"임기섭 이사, 명문제약 주식 2534주 증가 - 디지털투데이",0.805
017180,명문제약,2026-05-04,"""옥석 가려보자""‥제약바이오기업 PER, 삼천당 1856배 '최고' - 메디파나뉴스",0.9902
017810,풀무원,2026-02-25,사상 최대 실적에도 웃지 못하는 풀무원 왜? - 매일경제,-0.989
017810,풀무원,2025-10-20,[핀포인트] [풀무원] 실적 개선 원동력 스톡그랜트…뜨뜻미지근한 주가 - DealSite경제TV,-0.9478
017810,풀무원,2026-05-15,"풀무원, 1분기 영업익 190억원·68.9%↑…동분기 최대 실적 - 연합인포맥스",0.9938
017810,풀무원,2025-07-23,"[특징주] 냉동 김밥 업은 풀무원, 실적 기대감에 20% 급등 - 조선비즈 - Chosunbiz",0.9936
017810,풀무원,2025-12-05,"풀무원, 해외 적자 축소 기대감…단기 주가에 반영될 것-하나 - 마켓인",0.9912
017810,풀무원,2025-10-17,"DS투자 ""풀무원 하반기 갈수록 실적 개선, 속도는 느려도 방향은 맞다"" - 비즈니스포스트",0.9926
017810,풀무원,2026-01-09,[특징주] 美식이지침에 김치 포함되자 관련 제조기업 주가 급등(종합) - 연합뉴스,0.992
017810,풀무원,2025-07-24,"""K냉동김밥 대박 터졌다"" 중국서 미친 흥행…'이 회사' 주가 폭등 - 머니투데이 - 머니투데이",0.9928
017810,풀무원,2026-01-30,풀무원 투자분석 2026. 01. 30 - 주달,0.0
017810,풀무원,2026-03-25,"“풀무원, 실적 개선은 해외법인에 달렸다…계륵같은 일본법인 적자 줄이기” - 뉴스퀘스트",0.0
017810,풀무원,2026-01-11,"[랭킹연구소] 미국發 김치건강론에 김치업체들 '함박웃음'...대상·CJ제일제당·풀무원, TOP3 '주가폭등' - 뉴스스페이스",0.9918
017810,풀무원,2025-08-05,"냉동김밥, 글로벌 K푸드 대표주자로 부상…풀무원·우양 주목 - 한국경제",0.9726
017810,풀무원,2025-08-18,"풀무원, 국내는 성장했지만 미국·일본서는 적자 지속[클릭 e종목] - 아시아경제",-0.9864
017810,풀무원,2026-06-10,"주요주주 김종헌, 풀무원 주식 1902주 매수로 지분율 증가 - 디지털투데이",0.9929
017810,풀무원,2026-03-09,"현대차證 “풀무원, 실적 개선 기대…목표가 1만6000원” - 조선비즈 - Chosunbiz",0.9932
017810,풀무원,2026-06-17,"이상준 인사기획실장, 풀무원 주식 2019주 매수 - 디지털투데이",0.9746
017810,풀무원,2025-07-23,"""중국서 무려 100억어치 팔려"" 김밥 난리에…풀무원 '불기둥' - 머니투데이 - 머니투데이",-0.8415
017810,풀무원,2025-09-12,[특징주] 케데헌 테마주 다시 들썩… 농심·풀무원 강세 - 조선비즈 - Chosunbiz,0.9933
017810,풀무원,2026-06-10,"풀무원 최대주주 남승우, 풀무원 주식등의 수 2802주 증가…총 지분율 66.98% - 디지털투데이",0.0
017810,풀무원,2026-03-09,"풀무원, 해외 확대에도 수익성 둔화…미국 사업 손익분기점 달성 관건 - 한국면세뉴스",-0.9926
018290,브이티,2025-08-13,"일본 넘어 북미로…브이티, 서구권 매출 본격 성장 - 마켓인",0.9931
018290,브이티,2026-01-17,브이티 투자분석 2026. 01. 17 - 주달,0.0
018290,브이티,2025-09-26,"브이티, K-뷰티 호황 힘입어 주주환원 속도 - 딜사이트",0.9927
018290,브이티,2025-08-13,"삼성증권 ""브이티, 서구권 매출 급증""…하반기 재도약 본격화 기대 - 글로벌이코노믹",0.9938
018290,브이티,2025-11-18,"""브이티, 글로벌 확대 비용 급증에 수익성 급락"" [모닝 리포트] - 뉴스핌",-0.9932
018290,브이티,2025-09-01,"브이티, 기관 매도·소비자 우려·심리 위축에 따른 조정 국면 진입 - 한국경제",-0.986
018290,브이티,2026-03-21,"에이피알·브이티 다음주 주가 향방, 외국인이 좌우할 듯... - 뷰티경제",0.0
018290,브이티,2025-07-29,"[기업탐방] 브이티(VT), 저평가된 화장품주...일본 넘어 북미로 - 뷰어스",0.9904
018290,브이티,2025-07-24,"브이티, 자회사 이앤씨 지분 추가 취득 - 톱데일리",0.5725
018290,브이티,2025-12-21,"마케팅 비용은 늘었지만…브이티, 미국·러시아가 답이었다 - 핀포인트뉴스",0.0
018290,브이티,2026-02-05,"[2026 투자노트-⑪화장품] 나란히 무너진 ‘전통 강자’…아모레 ‘불투명’, LG생건 ‘암담’ - 에너지경제신문",-0.9915
018290,브이티,2025-07-09,"브이티, 글로벌 매출 확장에 주목-하나 - 마켓인",0.9932
018290,브이티,2026-02-27,브이티 투자분석 2026. 02. 27 - 주달,0.0
018290,브이티,2026-02-26,"브이티, 외국인 집중 매도·수익성 감소로 10일째 하락 - 뷰티경제",-0.9937
018290,브이티,2025-12-15,"브이티, 미국·러시아 성과 가시화…성장 동력 기대-교보 - 마켓인",0.9938
018290,브이티,2026-04-16,브이티 투자분석 2026. 04. 16 - 주달,0.0
018290,브이티,2026-01-12,브이티 투자분석 2026. 01. 12 - 주달,0.0
018290,브이티,2026-03-08,브이티 투자분석 2026. 03. 08 - 주달,0.0
018290,브이티,2026-03-28,브이티 투자분석 2026. 03. 28 - 주달,0.0
018290,브이티,2026-01-25,브이티 투자분석 2026. 01. 25 - 주달,0.0
018310,삼목에스폼,2026-05-18,"[특징주]거푸집 전문 삼목에스폼, 최대주주 공개매수 추진에 25% '급등' - 글로벌이코노믹",0.9935
018310,삼목에스폼,2026-01-16,[핀포인트] [삼목에스폼] 오너일가에 자사주 '헐값 매각'...주주들 '반발' - DealSite경제TV,-0.9814
018310,삼목에스폼,2025-09-16,"삼목에스폼, 공개매수로 상폐 수순 밟나 - 지구인사이드",-0.8559
018310,삼목에스폼,2026-06-15,"삼목에스폼 최대주주 에스폼, 삼목에스폼 주식등의 수 120만주 증가…총 지분율 77.63% - 디지털투데이",0.0
018310,삼목에스폼,2026-05-18,[N2 증시 풍향계] 스페이스X 테마 '불기둥'…소룩스·삼목에스폼·동양고속 '강세' - 뉴스투데이,0.9927
018310,삼목에스폼,2026-05-13,"[단독] ＂10년 투자에 남은 건 빚뿐＂...삼목에스폼 주주연대, 청와대에 ′책임 경영′ 청원 - 알파경제",-0.7931
018310,삼목에스폼,2026-05-18,"[장중수급포착] 삼목에스폼, 외국인/기관 동시 순매수… 주가 +24.43% - 뉴스핌",0.9936
018310,삼목에스폼,2026-05-18,"[특징주]삼목에스폼, 최대주주의 공개매수 추진 소식에 급등 - 와이드경제",0.9935
018310,삼목에스폼,2026-06-12,"삼목에스폼, 소수계좌 거래집중→투자주의종목 지정 - 톱스타뉴스",-0.8991
018310,삼목에스폼,2026-06-10,"삼목에스폼, -17.51% VI 발동 - 조선비즈 - Chosunbiz",0.9906
018310,삼목에스폼,2025-09-16,동일제강 자사주 김준년 회장一家 회사에 헐값 매각⋯이재명 '코스피 5000' 공약에 찬물 - 공정뉴스,-0.9863
018310,삼목에스폼,2026-05-18,삼목에스폼 주가 파죽지세...리모델링株 다시 꿈틀 왜? - 핀포인트뉴스,0.9929
018310,삼목에스폼,2026-05-30,삼목에스폼 투자분석 2026. 05. 30 - 주달,0.0
018310,삼목에스폼,2026-02-02,"삼목에스폼 소액주주연대, 김준년 일가 ’사익 편취’ 의혹 국회서 제기 : 알파경제TV - 알파경제",-0.8631
018310,삼목에스폼,2026-05-18,"[특징주] 삼목에스폼, 최대주주 공개매수 추진에 프리마켓 26% 급등 - 뉴스핌",0.9934
018310,삼목에스폼,2025-12-24,"넥스트레이드, 내년 1분기 거래종목 선정…630→700개로 늘려 - 연합뉴스",0.9102
018310,삼목에스폼,2026-05-13,"12일 코스닥 시장 공매도 비중 상위 종목. 루닛, 삼목에스폼 등 - 조선비즈 - Chosunbiz",-0.9783
018310,삼목에스폼,2026-05-14,"""10년 투자에 남은 건 빚뿐""...삼목에스폼 주주연대, 청와대에 '책임 경영' 청원 : 알파경제TV - 알파경제",-0.6686
018310,삼목에스폼,2026-06-10,하락률 상위 50선 - 코스닥 - 조선비즈 - Chosunbiz,-0.9887
018310,삼목에스폼,2026-06-10,거래량 증가 상위 20선 - 코스닥 - 조선비즈 - Chosunbiz,0.9896
018700,졸스,2026-06-02,"[장중수급포착] 졸스, 외국인 5일 연속 순매수행진... 주가 +5.71% - 뉴스핌",0.9938
018700,졸스,2026-04-01,"[기획] 동전주 탈출 숨 가쁜 코스닥, 주식병합·사명변경 러시 - 서울경제TV",-0.8868
018700,졸스,2026-05-20,[특징주] 100억원 제3자배정 유상증자에…졸스 20% 상승세 - 조선비즈 - Chosunbiz,0.9936
018700,졸스,2026-05-19,"주요주주 바른손이앤에이, 졸스 주식병합으로 보유주식 350만2534주로 감소 - 디지털투데이",0.0
018700,졸스,2026-05-12,졸스 투자분석 2026. 05. 12 - 주달,0.0
018700,졸스,2026-05-19,"졸스 주가 상한가, 제3자배정 유상증자 결정 - gukjenews.com",0.9935
018700,졸스,2026-05-19,"졸스, 100억 규모 3자배정 유증 결정에 '상한가' - 마켓인",0.9936
018700,졸스,2026-05-19,오늘 팔면 내일 받는 ‘주식 결제 주기 단축’ 앞당긴다 [뉴스톡 웰스톡] - 뉴스웰,0.0
018700,졸스,2026-05-18,"졸스, 유상증자 결정…지피클럽 최대주주로 변경 예정 - 디지털투데이",0.0
018700,졸스,2026-03-29,졸스 투자분석 2026. 03. 29 - 주달,0.0
018700,졸스,2026-05-19,[상대강도과열 종목] 케이피항공산업 졸스 코스맥스엔비티 피델릭스	아이로보틱스 '휘파람' - 핀포인트뉴스,0.0
018700,졸스,2026-05-21,"졸스, +6.44% VI 발동 - 조선비즈 - Chosunbiz",0.0
018700,졸스,2026-05-20,"문양권 대표이사, 졸스 주식 보유 현황 보고 - 디지털투데이",0.0
018700,졸스,2026-01-12,졸스 투자분석 2026. 01. 12 - 주달,0.0
018700,졸스,2026-05-15,"배정현 사내이사, 졸스 주식 감소 보고 - 디지털투데이",-0.6187
018700,졸스,2026-06-19,졸스 투자분석 2026. 06. 19 - 주달,0.0
018700,졸스,2026-06-12,졸스 투자분석 2026. 06. 12 - 주달,0.0
018700,졸스,2026-05-20,"졸스, 대표이사 배정현 선임…경영 효율성 강화 - 디지털투데이",0.8036
018700,졸스,2026-03-03,졸스 투자분석 2026. 03. 03 - 주달,0.0
018700,졸스,2026-03-30,"바른손, ‘졸스’로 사명 변경 - 디지털투데이",0.0
018880,한온시스템,2026-01-16,"한온시스템 실권주 떠안았던 NH證, '현대차 효과' 주가 상승에 지분 정리 수순 - 인베스트조선",0.0
018880,한온시스템,2026-02-04,"[실적 후] 한온시스템, 실적 개선에도 ‘엇갈린’ 투자의견 - 인포스탁데일리",0.9689
018880,한온시스템,2026-02-04,"실적 개선된 한온시스템, 주주들은 웃지 못하는 이유 - v.daum.net",-0.7036
018880,한온시스템,2025-10-31,"[코스피 현미경 분석] 한온시스템, 수익성 개선 등으로 기업가치↑…주가 반등? - 데일리인베스트",0.9938
018880,한온시스템,2025-12-30,"한온시스템, 1조 증자로 돈걱정 덜었으나 주가엔 되레 '악재' 우려 - 논객닷컴",-0.9918
018880,한온시스템,2026-02-10,한온시스템 주가 15% 급등…실적 반전과 자율주행 수주가 동시에 작용 - 한국투데이,0.9937
018880,한온시스템,2026-02-10,"주가 부진 벗어나나…한온시스템, 주가 17% 급등 [줍줍리포트] - 서울경제",0.9921
018880,한온시스템,2026-01-20,"한온시스템, 실적 턴어라운드 가시화… '매수' 상향-키움 - 마켓인",0.9936
018880,한온시스템,2026-04-06,[기업 이모저모] 대주주 바뀌자 주가 급락하는 기업들 - KB Think,-0.9801
018880,한온시스템,2026-02-10,"한온시스템, 코스피 거래량 1위 18% 급등…바닥 확인 기대감 - 뉴스1",0.9936
018880,한온시스템,2025-12-08,"조현범의 승부수 한온시스템, 이제 ‘반전의 시간’ [정답은 TSR] - 한국금융신문",0.0
018880,한온시스템,2025-09-08,"최대 1.2조 한온시스템 유상증자…주가 하락 우려에도 ""버티면 살아난다"" - 중소기업신문",0.8687
018880,한온시스템,2025-10-14,"한온시스템 이수일, 첫 주식 매입…'주가 부양 자신감' - 딜사이트",0.9927
018880,한온시스템,2025-12-31,"한온시스템 3대 주주 된 NH證, 실권주 어쩌나…'관계형 딜' 시험대 - 인베스트조선",0.0
018880,한온시스템,2025-10-14,"한온시스템 ‘9000억원’ 유상증자, 주가에 미치는 영향은 [넘버스 투자생각] - v.daum.net",0.0
018880,한온시스템,2025-12-22,급한 불 끈 한온시스템…내년 상반기 5450억 회사채 만기도래 - v.daum.net,0.972
018880,한온시스템,2025-12-26,"한온시스템 유증 일반공모 부진에…단독주관 NH투증, 실권주 대량 인수 - 인베스트조선",-0.8784
018880,한온시스템,2025-09-26,시총 '2조' 한온시스템에 쏟은 돈만 3.3조…한국타이어는 본전 찾을 수 있을까 - 인베스트조선,0.0
018880,한온시스템,2026-02-13,지금 한온시스템 주가 왜 이러나요? NH투자가 지분 6%를 ‘조용히’ 팔아치운 이유 - 서울경제,-0.9895
018880,한온시스템,2026-05-04,한온시스템 주가 급등세…장세도 '맑음' - CBC뉴스,0.9937
019170,신풍제약,2026-04-17,코로나 변이 확산에 신풍제약 주가 한때 26% 급등 - 메디칼업저버,0.9925
019170,신풍제약,2026-04-17,"신풍제약 주가, 급등세... 왜? - 금강일보",0.9917
019170,신풍제약,2026-04-01,대주주 2500억 매도 계획 ‘삼천당제약’...하한가에 투자자들 “악몽 떠올라” - 조선비즈 - Chosunbiz,-0.9935
019170,신풍제약,2025-07-21,"신풍제약 주가 장중 5%대 하락, 코로나19 치료제 임상 3상 성공 불투명 - 비즈니스포스트",-0.9939
019170,신풍제약,2026-06-13,신풍제약 투자분석 - 주달,0.0
019170,신풍제약,2025-06-21,"[주간e종목] 신풍제약, ‘피라맥스’ 코로나19 유럽 특허에 ‘上上’ - 시사저널e",0.9887
019170,신풍제약,2026-04-17,"""끝날 때까지 끝난 게 아니다""... 신풍제약 주가 폭등랠리 시장 주도 - 핀포인트뉴스",0.9935
019170,신풍제약,2026-04-15,‘신라젠부터 삼천당제약까지’…반복되는 K-바이오 잔혹사 [옛날신문보기] - sisaon.co.kr,-0.8027
019170,신풍제약,2025-10-24,"[특징주] 신풍제약, 미국서 RNA 바이러스 감염질환 치료제 특허 취득 - 바이오타임즈",0.9884
019170,신풍제약,2026-03-05,[제약 Weekly]주식으로 손잡은 제약사들…현대·신풍·삼일 지분 교환 - 의학신문,0.0
019170,신풍제약,2025-06-30,'송암사' 아시나요?...신풍제약 일가 지배 지주회사 - thecommoditiesnews.com,0.0
019170,신풍제약,2026-04-21,[주가] 4월 21일 주요 제약바이오 5% 변동 현황 - 메디파나뉴스,0.0
019170,신풍제약,2026-04-08,[핀포인트] [신풍제약] 파이프라인 풍부한데 성과는 빈약 - DealSite경제TV,0.0
019170,신풍제약,2025-12-05,신풍제약 투자분석 2025. 12. 05 - 주달,0.0
019170,신풍제약,2026-04-17,신풍제약 주가 요원지화… 뇌졸중 신약 등 주요 파이프라인 모멘텀 부각 - 핀포인트뉴스,0.9463
019170,신풍제약,2026-04-06,[Who Is ?] 유제만 신풍제약 대표이사 - 비즈니스포스트,0.0
019170,신풍제약,2026-04-13,"신풍제약우 주가, 상한가 기록... 이유는? - 금강일보",0.993
019170,신풍제약,2026-03-22,신풍제약 투자분석 2026. 03. 22 - 주달,0.0
019170,신풍제약,2025-09-19,신풍제약 주가 다시 폭발하나... 코로나 재유행 조짐 - 핀포인트뉴스,0.9891
019170,신풍제약,2026-03-05,신풍제약 투자분석 2026. 03. 05 - 주달,0.0
019680,대교,2026-04-29,"눈높이 교육이라더니, 대주주 눈높이만 맞춘 대교... 오너 배당 위해 자사주 처분 - 조선비즈 - Chosunbiz",0.0
019680,대교,2025-08-18,교육만 바라보다 주가 반토막… 대교 강호준 리더십 시험대 - 아시아투데이,-0.9884
019680,대교,2026-03-30,⑤ 주가 I '주주환원' 훈풍에도…회사별 기상도는 '제각각' - 톱데일리,0.0
019680,대교,2026-01-15,대교 투자분석 2026. 01. 15 - 주달,0.0
019680,대교,2026-04-29,"대교, 자사주 모회사 매각에 지배구조 논란…배당·재투자 구조 도마 - 산경투데이",-0.7907
019680,대교,2026-04-29,"대교, 자사주 팔아 모회사에 배당… 오너 일가 지배력 강화 논란 - jabon.co.kr",-0.6687
019680,대교,2026-04-27,"대교, 자기주식 176만9968주 처분 결정 - 디지털투데이",0.0
019680,대교,2026-04-01,"2세 경영 `대교`, 강호준 리더십의 성과는 언제쯤…실적·재무 이중고 직면 - 디지털데일리",-0.7887
019680,대교,2026-05-11,"대교, 강호준號 5년 수익성 회복 난항…신사업도 '미완' - 1코노미뉴스",-0.9891
019680,대교,2026-06-01,"대교홀딩스, 대교 주식 180만 주 장외매수 단행하며 최대주주 지분 62% 확보 - 데이터투자",0.0
019680,대교,2026-06-12,트럼프가 제동 걸었던 '미-캐나다 대교' 개통 전격 연기 - 연합뉴스,-0.9682
019680,대교,2026-02-11,미·캐나다 새 교량 트럼프 “개통 불허”…소유권 절반 요구 - 경향신문,0.0
019680,대교,2026-01-06,"대교, 자본잠식 기업 인수가 신사업 강화 전략? - DealSite경제TV",0.0
019680,대교,2026-05-28,"주요주주 대교홀딩스, 대교 주식 보유 현황 변동 - 디지털투데이",0.0
019680,대교,2025-11-25,"궤도 오른 대교 '시니어사업', 매출 성장권 돌입…수익성 과제 - 톱데일리",0.9916
019680,대교,2026-02-11,"트럼프, 이번엔 캐나다에 “다리 내놔라”···러트닉·경쟁 업체 ‘로비’ 의혹도 - 경향신문",0.0
019680,대교,2026-05-28,"대교, 보통주 180만주를 대교홀딩스에 처분 - 디지털투데이",0.0
019680,대교,2026-03-27,④ 신사업 I 다른 길 택한 '대교vs씽크빅'…돌파구론 역부족 - 톱데일리,-0.881
